global_task_number,task_id,dataset,target_family,target_key,target_column,feature_set,validation_design,repeat,outer_fold,outer_split_id,task_elapsed_seconds,model_key,selected_candidate_id,selected_complexity_rank,inner_mean_publication_macro_mae,inner_mean_row_mae,inner_total_convergence_warnings,preprocessing_variant,outer_training_rows,outer_test_rows,outer_training_sources,outer_test_sources,outer_source_overlap,output_feature_count,outer_row_mae,outer_publication_macro_mae,outer_fit_seconds,outer_convergence_warning_count,selected_parameters_json
645,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f045,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,45,CV_leave_one_publication_out_r01_f045,24.017802488997404,rbf_svr,rbf_svr_02,2,11.377093146422363,12.734278388025949,0,scaled,605,3,74,1,0,103,14.148832995622262,14.148832995622262,0.027620586999546504,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
646,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f046,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,46,CV_leave_one_publication_out_r01_f046,22.561492213000747,ridge,ridge_01,1,13.886790874766646,13.685922300899161,0,scaled,599,9,74,1,0,103,7.2964459692831305,7.2964459692831305,0.002502958999684779,0,"{""alpha"": 100.0}"
646,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f046,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,46,CV_leave_one_publication_out_r01_f046,22.561492213000747,elastic_net,elastic_net_03,3,12.94100781898907,13.252967333713242,0,scaled,599,9,74,1,0,103,8.494844186266143,8.494844186266143,0.002062832998490194,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
646,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f046,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,46,CV_leave_one_publication_out_r01_f046,22.561492213000747,random_forest,random_forest_06,6,11.382284192808072,12.758395715989485,0,unscaled,599,9,74,1,0,103,6.7075563668430345,6.7075563668430345,0.7269106809981167,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
646,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f046,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,46,CV_leave_one_publication_out_r01_f046,22.561492213000747,rbf_svr,rbf_svr_04,4,11.332993636051754,12.832804393788642,0,scaled,599,9,74,1,0,103,6.882563936425419,6.882563936425419,0.027919070002099033,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
647,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f047,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,47,CV_leave_one_publication_out_r01_f047,24.368006668999442,ridge,ridge_01,1,13.721537683936237,14.020128260560806,0,scaled,604,4,74,1,0,103,16.311535156176348,16.311535156176348,0.0024374429995077662,0,"{""alpha"": 100.0}"
647,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f047,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,47,CV_leave_one_publication_out_r01_f047,24.368006668999442,elastic_net,elastic_net_03,3,12.631139898675887,13.321486093640003,0,scaled,604,4,74,1,0,103,16.253209599909482,16.253209599909482,0.0022932240026420914,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
647,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f047,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,47,CV_leave_one_publication_out_r01_f047,24.368006668999442,random_forest,random_forest_06,6,11.033900782243528,12.072861993966,0,unscaled,604,4,74,1,0,103,20.181128482142874,20.181128482142874,0.7458445080010279,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
647,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f047,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,47,CV_leave_one_publication_out_r01_f047,24.368006668999442,rbf_svr,rbf_svr_02,2,11.209011334937841,12.801972549969426,0,scaled,604,4,74,1,0,103,18.28276302640428,18.28276302640428,0.04110850900178775,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
648,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f048,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,48,CV_leave_one_publication_out_r01_f048,23.825642982999852,ridge,ridge_03,3,22.81551320388598,23.3730106658233,0,scaled,605,3,74,1,0,103,21.968754107852224,21.968754107852224,0.007655780998902628,0,"{""alpha"": 1.0}"
648,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f048,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,48,CV_leave_one_publication_out_r01_f048,23.825642982999852,elastic_net,elastic_net_01,1,13.534633944621003,14.291320682350207,0,scaled,605,3,74,1,0,103,18.7822214098593,18.7822214098593,0.003125685001577949,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
648,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f048,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,48,CV_leave_one_publication_out_r01_f048,23.825642982999852,random_forest,random_forest_06,6,11.343354018837568,12.192395022471848,0,unscaled,605,3,74,1,0,103,21.182455158730146,21.182455158730146,1.3684866950025025,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
648,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f048,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,48,CV_leave_one_publication_out_r01_f048,23.825642982999852,rbf_svr,rbf_svr_02,2,11.134718060256539,12.507190571647202,0,scaled,605,3,74,1,0,103,15.735277065836902,15.735277065836902,0.04298425299930386,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
649,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f049,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,49,CV_leave_one_publication_out_r01_f049,23.639000725997903,ridge,ridge_01,1,14.04153644771518,14.695536742677685,0,scaled,598,10,74,1,0,103,10.898736040528366,10.898736040528366,0.0024804300010146108,0,"{""alpha"": 100.0}"
649,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f049,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,49,CV_leave_one_publication_out_r01_f049,23.639000725997903,elastic_net,elastic_net_01,1,12.440132517117066,12.876903455007135,0,scaled,598,10,74,1,0,103,9.255654548640962,9.255654548640962,0.002166996000596555,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
649,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f049,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,49,CV_leave_one_publication_out_r01_f049,23.639000725997903,random_forest,random_forest_06,6,11.362923246054804,12.405707663990476,0,unscaled,598,10,74,1,0,103,7.954980428571426,7.954980428571426,0.7589882520005631,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
649,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f049,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,49,CV_leave_one_publication_out_r01_f049,23.639000725997903,rbf_svr,rbf_svr_02,2,11.01221109379734,12.357780500429781,0,scaled,598,10,74,1,0,103,11.784911469610234,11.784911469610236,0.02723378999871784,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
650,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f050,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,50,CV_leave_one_publication_out_r01_f050,24.555953332997888,ridge,ridge_01,1,13.2521351904222,14.103669534695992,0,scaled,597,11,74,1,0,103,13.720979446867323,13.720979446867323,0.003636741999798687,0,"{""alpha"": 100.0}"
650,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f050,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,50,CV_leave_one_publication_out_r01_f050,24.555953332997888,elastic_net,elastic_net_03,3,12.47622912370269,13.018428327644902,0,scaled,597,11,74,1,0,103,13.863254375261295,13.863254375261295,0.0032995090004988015,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
650,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f050,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,50,CV_leave_one_publication_out_r01_f050,24.555953332997888,random_forest,random_forest_06,6,11.423724934393265,12.292542514886767,0,unscaled,597,11,74,1,0,103,8.687464386724399,8.687464386724399,1.3661903409993101,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
650,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f050,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,50,CV_leave_one_publication_out_r01_f050,24.555953332997888,rbf_svr,rbf_svr_02,2,11.38205115078427,12.858399184421472,0,scaled,597,11,74,1,0,103,9.495251500588523,9.495251500588523,0.04677051700127777,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
651,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f051,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,51,CV_leave_one_publication_out_r01_f051,22.61980876600137,ridge,ridge_01,1,124.35354762643482,164.1273162821533,0,scaled,594,14,74,1,0,103,35.521352447145325,35.521352447145325,0.0024163320013030898,0,"{""alpha"": 100.0}"
651,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f051,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,51,CV_leave_one_publication_out_r01_f051,22.61980876600137,elastic_net,elastic_net_01,1,11.70999074300753,12.742281407810216,0,scaled,594,14,74,1,0,103,34.966570227481455,34.966570227481455,0.002345633001823444,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
651,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f051,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,51,CV_leave_one_publication_out_r01_f051,22.61980876600137,random_forest,random_forest_06,6,10.8153400215578,11.690101329620566,0,unscaled,594,14,74,1,0,103,37.69736984126975,37.69736984126975,0.7407503260001249,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
651,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f051,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,51,CV_leave_one_publication_out_r01_f051,22.61980876600137,rbf_svr,rbf_svr_04,4,11.123357112111359,12.365496266387883,0,scaled,594,14,74,1,0,103,36.1075968488009,36.1075968488009,0.027949568000622094,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
652,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f052,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,52,CV_leave_one_publication_out_r01_f052,24.500331581002683,ridge,ridge_01,1,14.475654687444672,13.997833951952073,0,scaled,604,4,74,1,0,103,7.48100287200154,7.48100287200154,0.002567392999480944,0,"{""alpha"": 100.0}"
652,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f052,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,52,CV_leave_one_publication_out_r01_f052,24.500331581002683,elastic_net,elastic_net_03,3,13.149754027528436,12.98265857488136,0,scaled,604,4,74,1,0,103,7.815475223472475,7.815475223472475,0.0023726420004095417,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
652,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f052,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,52,CV_leave_one_publication_out_r01_f052,24.500331581002683,random_forest,random_forest_06,6,11.603775785253047,12.797837564427692,0,unscaled,604,4,74,1,0,103,8.88110166666667,8.88110166666667,0.7773296890009078,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
652,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f052,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,52,CV_leave_one_publication_out_r01_f052,24.500331581002683,rbf_svr,rbf_svr_02,2,11.622915619383198,12.7783269380678,0,scaled,604,4,74,1,0,103,8.100960451928326,8.100960451928326,0.028005153999401955,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
653,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f053,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,53,CV_leave_one_publication_out_r01_f053,22.98478073500155,ridge,ridge_01,1,14.06088342586263,14.32766915831957,0,scaled,604,4,74,1,0,103,9.518362158810486,9.518362158810486,0.002469814000505721,0,"{""alpha"": 100.0}"
653,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f053,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,53,CV_leave_one_publication_out_r01_f053,22.98478073500155,elastic_net,elastic_net_01,1,12.70877628760898,13.24982526434917,0,scaled,604,4,74,1,0,103,6.918176910340488,6.918176910340488,0.002196514000388561,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
653,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f053,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,53,CV_leave_one_publication_out_r01_f053,22.98478073500155,random_forest,random_forest_06,6,10.894906350269267,12.202157100646167,0,unscaled,604,4,74,1,0,103,5.614528313492038,5.614528313492038,0.7619483429989486,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
653,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f053,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,53,CV_leave_one_publication_out_r01_f053,22.98478073500155,rbf_svr,rbf_svr_02,2,11.144825619558647,12.521139174445073,0,scaled,604,4,74,1,0,103,11.760014543180986,11.760014543180986,0.027656750000460306,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
654,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f054,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,54,CV_leave_one_publication_out_r01_f054,24.84417169399967,ridge,ridge_01,1,15.37901963942035,15.10640124753758,0,scaled,607,1,74,1,0,103,1.5333065855547687,1.5333065855547687,0.0026173229998676106,0,"{""alpha"": 100.0}"
654,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f054,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,54,CV_leave_one_publication_out_r01_f054,24.84417169399967,elastic_net,elastic_net_02,2,13.33176835714988,13.489920045321707,0,scaled,607,1,74,1,0,103,5.666146417765162,5.666146417765162,0.0023398560006171465,0,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
654,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f054,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,54,CV_leave_one_publication_out_r01_f054,24.84417169399967,random_forest,random_forest_06,6,11.641439278477343,12.781586217416423,0,unscaled,607,1,74,1,0,103,6.990519523809553,6.990519523809553,0.8336782160004077,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
654,cell_viability__raw_outcome__full_retrospective__leave_one_publication_out__r01__f054,cell_viability,raw_outcome,cell_viability,cell_viability_percent,full_retrospective,leave_one_publication_out,1,54,CV_leave_one_publication_out_r01_f054,24.84417169399967,rbf_svr,rbf_svr_04,4,11.80780744401483,13.119891616403851,0,scaled,607,1,74,1,0,103,1.4587842968871598,1.4587842968871598,0.034347828001045855,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
