global_task_number,task_id,scenario_key,scenario_label,source_column,feature_mode,feature_count,validation_design,repeat,outer_fold,training_rows,test_rows,training_sources,test_sources,source_overlap_count,source_seen_fraction,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae
136,step17__reference_grouping__random_rowwise__r01,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,1,1,486,122,75,49,48,0.9754098360655736,122,49,8.968438091999712,14.057162280020904,-1.3822099135824806,0.3472144640069974,9.01571592712126
136,step17__reference_grouping__random_rowwise__r01,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,1,2,486,122,75,53,52,0.9836065573770492,122,53,8.147072466844588,11.976267684887372,0.3620299681164237,0.4918761439034389,8.903056892048221
136,step17__reference_grouping__random_rowwise__r01,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,1,3,486,122,74,46,44,0.9754098360655736,122,46,8.68245887078228,12.929466899713423,1.7298939108649638,0.5352831051996556,8.253207554778891
136,step17__reference_grouping__random_rowwise__r01,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,1,4,487,121,74,54,52,0.975206611570248,121,54,7.4341809638939855,10.599740791879452,-0.7587236401058217,0.5721607329069957,7.262541906102819
136,step17__reference_grouping__random_rowwise__r01,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,1,5,487,121,75,53,52,0.9917355371900828,121,53,7.965114384546301,11.646952967066152,-2.011170148757402,0.4004896020131081,8.412449628110208
137,step17__reference_grouping__random_rowwise__r02,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,2,1,486,122,76,49,49,1.0,122,49,7.863365620282677,11.68515859223159,-0.1672272371187282,0.549361586491914,8.21026095079107
137,step17__reference_grouping__random_rowwise__r02,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,2,2,486,122,76,48,48,1.0,122,48,8.528401828065624,12.203263906002109,-0.2592972151901193,0.4571822430673694,7.953109561960409
137,step17__reference_grouping__random_rowwise__r02,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,2,3,486,122,74,56,54,0.9836065573770492,122,56,7.881046351996737,11.828253999993334,0.102120528141996,0.5339250423721142,8.054569010713767
137,step17__reference_grouping__random_rowwise__r02,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,2,4,487,121,74,58,56,0.975206611570248,121,58,7.7329373675307,10.601830859643863,-0.6517349840131431,0.495444362444391,7.939215837618503
137,step17__reference_grouping__random_rowwise__r02,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,2,5,487,121,76,47,47,1.0,121,47,8.824915973328947,13.234820607352958,-0.9632246572635664,0.4805422673682786,8.200860070166728
138,step17__reference_grouping__random_rowwise__r03,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,3,1,486,122,74,60,58,0.9672131147540984,122,60,7.8499194799425185,10.883342074063435,-1.8745743516273303,0.4927515158473076,7.44893615635417
138,step17__reference_grouping__random_rowwise__r03,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,3,2,486,122,74,53,51,0.9836065573770492,122,53,8.387232245802664,12.4619307336087,0.6353069363836303,0.4554080171424006,8.255986968059592
138,step17__reference_grouping__random_rowwise__r03,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,3,3,486,122,75,51,50,0.9918032786885246,122,51,7.198986055333208,10.75594717363242,2.128545181376084,0.6621610585915467,7.7548870120928814
138,step17__reference_grouping__random_rowwise__r03,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,3,4,487,121,76,51,51,1.0,121,51,7.606517820156928,10.64682355885588,-0.4471695005158732,0.543560598427256,7.481314080952734
138,step17__reference_grouping__random_rowwise__r03,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,3,5,487,121,76,51,51,1.0,121,51,9.92555061850096,14.345423251536053,-2.945805699109276,0.3648922243510977,8.921671883724946
139,step17__reference_grouping__random_rowwise__r04,reference_grouping,Reference grouping instead of DOI,meta_sensitivity_source_id,prospective_design,44,random_rowwise,4,1,486,122,76,53,53,1.0,122,53,7.758200260184306,11.403419426306211,0.6974278020408397,0.5635722515723796,8.05414277079924
